	Code	Name	ROE	PM	EY
0	010120	LS ELECTRIC	14.79	6.6458646616541355	0.06425210084033614
0	302440	SK바이오사이언스	1.3	0.5617760617760618	-0.002934063954378826
0	036570	엔씨소프트	5.76	4.83564686285397	0.016336263883155306
0	071050	한국금융지주	11.08	22.543909348441925	0.01197165506046067
0	022100	포스코DX	21.08	2.341085271317829	0.025871932064891297
0	011780	금호석유	7.12	9.845221112696148	0.06655252521061036
0	079550	LIG넥스원	18.53	5.446857142857143	0.03466292850770995
0	010620	HD현대미포	3.38	1.785412262156448	0.009859436886529457
0	035250	강원랜드	9.44	9.718969555035128	0.06598214956748585
0	003230	삼양식품	38.27	7.431914893617021	0.08067853216490252
0	271560	오리온	13.45	11.721906923950057	0.1373191194489951
0	348370	엔켐	-18.04	-1.7051359516616313	0.0009092253642356811
0	214150	클래시스	31.96	3.1367041198501875	0.0338412157788435
0	001040	CJ	7.56	10.325641025641026	0.077225230580966
0	011170	롯데케미칼	-1.64	-7.49873417721519	-0.015309364424938304
0	039490	키움증권	15.7	21.658074298711146	0.021281951039147828
0	005070	코스모신소재	7.41	0.8336557059961315	0.009168225123014588
0	000720	현대건설	6.35	15.674958540630183	0.045726691485339574
0	004020	현대제철	0.86	5.002044989775052	0.02558543849796669
0	272210	한화시스템	7.12	4.799535153980243	0.04035630960781068
0	138930	BNK금융지주	7.76	25.538771399798588	0.007206867802832022
0	066970	엘앤에프	-29.45	-9.131336405529954	-0.060163070538363596
0	006260	LS	8.78	13.677914110429448	0.07020939599382876
0	377300	카카오페이	-0.01	-0.004329004329004329	-0.006125404089399419
0	000250	삼천당제약	-5.27	-0.33433962264150946	0.0029944298925202416
0	001450	현대해상	21.01	41.180897250361795	0.019188507734439038
0	145020	휴젤	15.58	3.9769072164948454	0.049709006644577364
0	141080	리가켐바이오	-1.66	-0.17427884615384617	-0.008747871351304516
0	175330	JB금융지주	12.57	22.94240111034004	0.013794867273380886
0	068760	셀트리온제약	5.8	0.7664670658682635	0.01194226322627155
0	002380	KCC	12.64	25.685427135678392	0.04886231478182632
0	058470	리노공업	21.12	4.191820276497696	0.04293953872726006
0	088350	한화생명	8.74	44.65986394557823	0.00809108691820498
0	277810	레인보우로보틱스	5.21	0.27620504973221116	0.0015806653020256226
0	004990	롯데지주	0.29	0.7875	0.03268267020054013
0	081660	휠라홀딩스	9.8	7.7458033573141485	0.08780758718974181
0	001570	금양	-38.52	-2.4821002386634845	-0.005104547067595042
0	052690	한전기술	8.33	1.9119496855345912	0.01538800213766505
0	112610	씨에스윈드	15.08	6.031634446397188	0.05337671203123665
0	257720	실리콘투	64.67	5.375634517766498	0.06381188144051862
0	007070	GS리테일	5.04	8.847006651884701	0.04771536059557628
0	298040	효성중공업	15.0	7.456740442655936	0.05483756504474422
0	000120	CJ대한통운	6.94	11.155753968253968	0.06909141598336196
0	000150	두산	9.28	5.01511879049676	0.07312339298197092
0	361610	SK아이이테크놀로지	-6.56	-6.759055118110237	-0.04413286925898402
0	004370	농심	7.35	8.202435723951286	0.07168213356726783
0	008930	한미사이언스	15.23	5.041347626339969	0.021206966205639003
0	012750	에스원	10.37	7.600682593856655	0.07181825541705514
0	018880	한온시스템	2.24	2.4664224664224665	0.035011948426920354
0	263750	펄어비스	2.46	0.8367952522255193	-0.00865105442252573
0	383220	F&F	27.41	18.119642857142857	0.17567000293426818
0	030000	제일기획	15.86	9.90845449649973	0.08551130950766515
0	000880	한화	2.23	8.707142857142857	0.00957486671846856
0	007660	이수페타시스	31.5	4.702865761689291	0.05047907826029269
0	282330	BGF리테일	16.96	9.38663282571912	0.05892053146504376
0	403870	HPSP	34.05	4.028513238289206	0.04675788580093655
0	002790	아모레G	10.38	15.028455284552846	0.09043127428821363
0	001440	대한전선	8.88	4.634831460674158	0.05349783671209209
0	237690	에스티팜	9.3	1.87987987987988	0.017971308189141024
0	214450	파마리서치	21.28	5.244908896034298	0.06163460140634428
0	009420	한올바이오파마	8.52	0.8482384823848239	0.006738500098703712
0	051600	한전KPS	13.73	9.729598051157124	0.09932228744985154
0	020150	롯데에너지머티리얼즈	0.96	0.7522012578616353	0.005815842582052619
0	028670	팬오션	7.42	20.207100591715978	0.10426869807823298
0	026960	동서	9.23	8.018763796909493	0.02396370647413999
0	008770	호텔신라	11.78	4.165380374862183	0.027209249937842198
0	023530	롯데쇼핑	1.42	7.555023923444976	0.02516275231744542
0	139480	이마트	-0.06	-0.3712480252764613	0.008865177240630651
0	103140	풍산	12.81	15.425324675324676	0.10891099733932945
0	039030	이오테크닉스	8.95	2.9835831548893648	0.023276266284973292
0	006280	녹십자	0.99	0.7544581618655692	0.021572133525463513
0	357780	솔브레인	17.38	10.037587006960557	0.10566681447946644
0	161890	한국콜마	12.6	5.357954545454546	0.06514924325746956
0	012510	더존비즈온	12.52	3.460111317254174	0.04034512042875886
0	294870	HDC현대산업개발	6.24	11.741414141414142	0.04272994083417605
0	017800	현대엘리베이	26.15	19.30769230769231	0.023085992358927818
0	035760	CJ ENM	-0.48	-0.9500674763832659	0.02808269247816106
0	000990	DB하이텍	10.0	10.70958904109589	0.1203218215149473
0	111770	영원무역	10.68	22.627939142461965	0.1295649814485133
0	047040	대우건설	8.25	21.558441558441558	0.06805724937339694
0	007310	오뚜기	9.09	11.511026615969582	0.10565620864077506
0	035900	JYP Ent.	21.98	6.008998875140607	0.07475909746776505
0	000240	한국앤컴퍼니	10.75	29.19588875453446	0.20956002939050003
0	006360	GS건설	5.91	16.695890410958906	0.02529219584388256
0	018670	SK가스	6.13	10.406810035842295	0.04754139586935167
0	004170	신세계	6.54	18.40752551020408	0.06275543057148605
0	240810	원익IPS	1.53	0.8770226537216829	0.006249305474914266
0	069620	대웅제약	9.33	4.996925441967718	0.061979726035998356
0	204320	HL만도	10.75	16.529595015576323	0.061208510517859895
0	014680	한솔케미칼	14.48	8.842513576415827	0.0820629763751603
0	395400	SK리츠	0.34	0.3148148148148148	0.007737476266693268
0	185750	종근당	10.34	5.902350813743219	0.05708331574963339
0	005850	에스엘	18.3	26.51851851851852	0.17760473852552414
0	078600	대주전자재료	13.37	1.5435952637244348	0.016569651447396833
0	000080	하이트진로	9.92	7.546341463414634	0.06326404685319112
0	310210	보로노이	-63.75	-2.852604828462516	-0.022781840296679245
0	005290	동진쎄미켐	16.95	8.987295825771325	0.08150405228249046
0	003690	코리안리	9.51	20.271546635183	0.03589841345555211
0	293490	카카오게임즈	1.02	1.029585798816568	0.01111679568524885
0	139130	DGB금융지주	5.62	24.372716199756393	0.004746279984378295
0	298380	에이비엘바이오	-63.64	-2.4775086505190314	-0.028341054302501997
0	003090	대웅	17.31	11.150743099787686	0.08644753277813334
0	192820	코스맥스	23.84	7.2094196804037	0.0665323383178881
0	001720	신영증권	9.27	10.581707317073171	0.017726051366019034
0	011210	현대위아	5.4	13.896551724137932	0.06436224629736709
0	178320	서진시스템	21.43	8.697478991596638	0.07943590087763278
0	041510	에스엠	10.89	6.13854351687389	0.05318063239930315
0	067630	HLB생명과학	-2.57	-0.5098389982110912	-0.018743666935718616
0	010060	OCI홀딩스	10.66	31.140532544378697	0.10387432690363615
0	009410	태영건설	-685.73	-2791.017316017316	-0.007675407029898151
0	096530	씨젠	3.19	2.52	-0.0059695552681325245
0	039200	오스코텍	-5.06	-0.37168141592920356	-0.004763137489248919
0	042670	HD현대인프라코어	11.66	16.93233082706767	0.09041479387408533
0	009240	한샘	27.97	7.909259259259259	0.023274460227330984
0	004000	롯데정밀화학	8.13	15.699492385786801	0.058462261301473306
0	195940	HK이노엔	3.99	3.7283950617283947	0.034832680242602485
0	086900	메디톡스	9.16	3.349095154699358	0.038515503280500504
0	073240	금호타이어	21.36	24.660421545667447	0.17648155111737135
0	280360	롯데웰푸드	6.25	10.781635802469136	0.06997595107262096
0	298020	효성티앤씨	13.04	14.511270125223612	0.08477150842129769
0	140860	파크시스템스	23.52	3.1632653061224487	0.03241004425400895
0	005300	롯데칠성	8.01	9.342679127725857	0.0570482466466965
0	298050	효성첨단소재	14.55	8.776271186440677	0.07664600909234841
0	004490	세방전지	14.96	17.738770685579198	0.14010859301227574
0	089030	테크윙	17.25	3.3785488958990535	0.0421851429463343
0	137310	에스디바이오센서	-16.22	-43.89183457051962	-0.11991774773531272
0	375500	DL이앤씨	4.36	16.33830845771144	0.04982069946719615
0	065350	신성델타테크	6.75	1.0780141843971631	0.018517634656457452
0	001120	LX인터내셔널	13.58	28.324414715719065	0.07926129505727081
0	009970	영원무역홀딩스	14.6	30.358604091456076	0.2935997710810446
0	137400	피엔티	24.29	10.350104821802935	0.06208611644895728
0	014820	동원시스템즈	8.66	6.061855670103093	0.05136372615651884
0	067160	SOOP	31.0	9.202453987730062	0.08842803084627164
0	112040	위메이드	-7.54	-1.6163141993957704	-0.012457703398542441
0	336260	두산퓨얼셀	-1.64	-0.6074766355140186	0.0009573630697961716
0	089860	롯데렌탈	8.83	11.120915032679738	0.04873515764525817
0	069960	현대백화점	2.25	8.980146290491119	0.04452038405093351
0	079160	CJ CGV	-4.46	-2.6300148588410104	0.03254689684521851
0	950160	코오롱티슈진	-16.69	-1.7422606191504681	-0.019907042076320415
0	018290	브이티	43.31	6.058441558441558	0.09497237256123643
0	003620	KG모빌리티	0.82	0.8633093525179856	0.007542045273316963
0	001740	SK네트웍스	3.05	5.853658536585367	0.030473831294281238
0	365550	ESR켄달스퀘어리츠	2.02	2.0825147347740667	0.012888656716047869
0	036930	주성엔지니어링	19.43	10.096491228070176	0.08525470150969867
0	006040	동원산업	9.97	22.8107202680067	0.09064581558094793
0	192080	더블유게임즈	18.91	17.036437246963562	0.22430834781774062
0	034230	파라다이스	5.07	6.901653611836379	0.059865889793327444
0	064760	티씨케이	14.0	5.809523809523809	0.0614377068168682
0	253450	스튜디오드래곤	5.88	4.083094555873926	0.04014558985893518
0	281740	레이크머티리얼즈	17.89	2.0875634517766497	0.024316689672416583
0	328130	루닛	-10.28	-2.2259414225941425	-0.04263809433301188
0	051980	중앙첨단소재	-114.48	-6.538461538461539	0.0
0	248070	솔루엠	15.22	6.51358024691358	0.06413607862613133
0	121600	나노신소재	7.68	1.8707729468599035	0.014120422977688061
0	225570	넥슨게임즈	21.18	6.175507531106745	0.07684954416420922
0	082740	한화엔진	-0.19	-0.05016722408026755	0.005127098291495268
0	108320	LX세미콘	12.81	13.11437908496732	0.13067445128030292
0	095340	ISC	11.48	5.769230769230769	0.0536388642914306
0	300720	한일시멘트	13.19	22.348008385744233	0.14435126358251094
0	287410	제이시스메디칼	36.36	4.263565891472868	0.049604562721272616
0	036830	솔브레인홀딩스	7.63	9.297644539614561	0.08124519746880252
0	082640	동양생명	6.97	27.719008264462808	0.01109344170708894
0	001800	오리온홀딩스	5.26	12.217898832684824	0.25506997879468857
0	002840	미원상사	16.95	6.249627791563276	0.06588073821720056
0	009450	경동나비엔	14.65	9.693846153846154	0.08182147610548739
0	232140	와이씨	10.56	3.7521968365553606	0.04019923488702753
0	352480	씨앤씨인터내셔널	24.99	5.3344120819848975	0.04895046860018729
0	330590	롯데리츠	0.56	0.6332453825857519	0.018224537361031058
0	140410	메지온	-29.03	-1.4657980456026058	-0.015678474071426154
0	085620	미래에셋생명	3.35	11.406551059730251	0.0056162025276150235
0	204270	제이앤티씨	6.4	2.5095057034220534	0.014072220511963465
0	085660	차바이오텍	-2.94	-0.9305210918114143	-0.004926154683473831
0	007340	DN오토모티브	27.29	30.414823008849556	0.12044826403202627
0	078130	국일제지	-22.79	-23.5	-0.04304207420918913
0	120110	코오롱인더	4.32	12.56221198156682	0.05687848819866124
0	267270	HD현대건설기계	8.52	15.622198505869797	0.09191757315510102
0	000210	DL	4.05	16.63182897862233	0.06408298891302476
0	087010	펩트론	-35.68	-1.818610129564193	-0.018033014366358152
0	192400	쿠쿠홀딩스	12.72	14.8739837398374	0.08313930960963693
0	241710	코스메카코리아	22.52	4.947432762836186	0.06743947307291706
0	353200	대덕전자	4.73	4.628995433789954	0.0350991894115997
0	084370	유진테크	12.11	5.118508655126498	0.045536770252027445
0	214370	케어젠	18.02	4.687697160883281	0.04665219948087881
0	003540	대신증권	4.73	9.52009598080384	0.00995394548028202
0	056190	에스에프에이	12.48	16.23404255319149	0.1053085082526477
0	213420	덕산네오룩스	11.19	5.010401188707281	0.051460304371372695
0	047920	HLB제약	-22.32	-2.4457142857142857	-0.02338925263841265
0	031980	피에스케이홀딩스	21.57	9.796344647519582	0.0819281532743316
0	103590	일진전기	14.97	8.290697674418606	0.07869582073798694
0	002710	TCC스틸	1.3	0.3665594855305466	0.010432465694140624
0	285130	SK케미칼	0.69	1.6063492063492064	0.012173344118715484
0	336370	솔루스첨단소재	-0.12	-0.06890611541774332	-0.01727078077219842
0	100090	SK오션플랜트	5.55	4.857975236707939	0.03727307965249321
0	119860	커넥트웨이브	0.29	0.19444444444444445	0.032515371307723695
0	004800	효성	0.74	1.975206611570248	0.03905470180339242
0	317330	덕산테코피아	-4.05	-1.026751592356688	-0.005948969832726003
0	039130	하나투어	43.71	8.660569105691057	0.047761850302898305
0	048410	현대바이오	-28.02	-1.8452982810920122	-0.012644479304213013
0	000400	롯데손해보험	19.72	38.41897233201581	0.028183036680998107
0	145720	덴티움	19.8	13.021216407355022	0.12454426558885931
0	023590	다우기술	9.35	28.948275862068968	0.013180176130242534
0	001530	DI동일	2.96	2.229402261712439	0.013559485954986428
0	950210	프레스티지바이오파마	3.99	-7.161845191555903	-0.22861079428592795
0	214320	이노션	10.58	12.864583333333332	0.0637732506643047
0	005440	현대지에프홀딩스	19.36	89.3089430894309	0.07496539048457111
0	000640	동아쏘시오홀딩스	6.64	9.246587030716725	0.05013153532126417
0	069260	TKG휴켐스	11.67	13.686813186813188	0.10739786599756201
0	086450	동국제약	11.28	8.571428571428571	0.08062691931521544
0	003030	세아제강지주	17.18	38.581408450704224	0.22160924540720559
0	002350	넥센타이어	9.46	21.46666666666667	0.07410664394917879
0	067310	하나마이크론	2.94	1.4183123877917414	0.052443590403126294
0	089590	제주항공	27.28	13.426339285714286	0.06560608159174464
0	271940	일진하이솔루스	0.45	0.19667170953101362	-0.013530551896438701
0	033100	제룡전기	57.64	7.843575418994414	0.09426937541167316
0	114090	GKL	13.61	8.02065404475043	0.07379457540647533
0	005420	코스모화학	-10.55	-4.035369774919614	0.0026671567596847664
0	348950	제이알글로벌리츠	2.67	3.259668508287293	0.01901427745932298
0	003530	한화투자증권	0.59	1.276595744680851	0.0027910035609909397
0	032350	롯데관광개발	-27.76	-12.019543973941369	0.019976785528205605
0	229640	LS에코에너지	18.75	4.200873362445415	0.04907653790192557
0	020560	아시아나항공	16.61	16.28723404255319	0.04945837218303494
0	001680	대상	7.51	14.074626865671641	0.0758988501894388
0	115450	HLB테라퓨틱스	-1.66	-0.34522439585730724	-0.013220713520996954
0	003850	보령	11.23	9.375	0.07573761350109613
0	025540	한국단자	12.25	17.616666666666667	0.12567427512873452
0	042000	카페24	10.12	2.7785714285714285	0.025742030531368316
0	001430	세아베스틸지주	6.11	17.932310946589105	0.07853871357231144
0	178920	PI첨단소재	-0.55	-0.26464208242950105	-0.004507699671157529
0	009520	포스코엠텍	4.23	0.72	0.0064739002911456825
0	005250	녹십자홀딩스	-5.37	-7.606123869171885	-0.00654588090146487
0	222080	씨아이에스	17.96	7.922912205567452	0.0743905285438036
0	098460	고영	10.01	4.656410256410257	0.03167046266638561
0	093370	후성	-15.89	-9.001610305958133	-0.042926041614832613
0	090460	비에이치	17.77	18.79149377593361	0.12021363720034081
0	003570	SNT다이내믹스	11.95	12.64824120603015	0.09878426706632286
0	053030	바이넥스	-4.99	-1.3221153846153846	-0.015400785685392205
0	064960	SNT모티브	9.91	14.633444075304542	0.11735838270003711
0	268280	미원에스씨	4.95	2.7907505686125855	0.030201342281879196
0	010780	아이에스동서	5.57	13.3348623853211	0.0821222310671003
0	003240	태광산업	-0.46	-2.8455479452054795	-0.07345594712354196
0	064550	바이오니아	2.51	0.8804780876494023	0.01427110339414409
0	012630	HDC	4.52	17.46999076638966	0.04494733660329664
0	000370	한화손해보험	7.76	29.00181488203267	0.030733461277667812
0	074600	원익QnC	16.93	11.69325153374233	0.09406074345189472
0	019170	신풍제약	-19.13	-8.565539983511954	-0.06825957734792965
0	365340	성일하이텍	-14.75	-6.754253308128543	-0.04801948912610493
0	006120	SK디스커버리	6.63	27.58762886597938	0.03822363524758798
0	281820	케이씨텍	7.22	4.991789819376026	0.048650006940436766
0	344820	KCC글라스	4.54	10.759748427672957	0.06302180504171088
0	006650	대한유화	0.33	0.9505664263645726	-0.004980327705563026
0	170900	동아에스티	0.02	0.015427769985974754	-0.003671130353272874
0	381970	케이카	11.8	4.521072796934866	0.06386144620631079
0	001060	JW중외제약	24.79	10.440740740740742	0.09535788397680273
0	319660	피에스케이	17.64	11.96774193548387	0.12465575646540684
0	006110	삼아알미늄	1.73	0.5526932084309133	0.004934408722788034
0	403550	쏘카	-11.07	-3.578947368421052	0.001204404042350552
0	049770	동원F&B	13.02	21.63919129082426	0.10253506150787732
0	006380	카프로	-3002.99	-167.73224043715845	-0.15839281417916432
0	007390	네이처셀	-19.7	-1.9246861924686192	-0.017509832535961625
0	000070	삼양홀딩스	9.11	27.33614627285513	0.0326367566169647
0	181710	NHN	1.66	4.421579532814238	0.05207646261176797
0	091810	티웨이항공	44.55	14.777975133214921	0.08345886042720516
0	440110	파두	-50.2	-10.494641384995878	-0.09102574818621488
0	069080	웹젠	10.76	11.60233918128655	0.09439270133002889
0	005180	빙그레	14.59	16.617161716171616	0.16044994604996704
0	393890	더블유씨피	1.15	1.948051948051948	0.00734592005763519
0	105630	한세실업	16.84	19.643337819650068	0.15181094271769843
0	030610	교보증권	3.93	15.980769230769232	0.005116855142107513
0	383310	에코프로에이치엔	34.05	5.671410090556274	0.059796441754081414
0	183300	코미코	26.0	10.660176991150443	0.14960817038427787
0	166090	하나머티리얼즈	8.81	6.19430485762144	0.05373690791244768
0	030190	NICE평가정보	17.7	11.773700305810397	0.12040695289732165
0	009900	명신산업	22.73	23.178984861976847	0.16878309196369146
0	003470	유안타증권	4.08	10.358974358974358	0.008976672401046349
0	336570	원텍	30.31	5.975422427035331	0.06952330487009627
0	025320	시노펙스	12.21	2.5108225108225106	0.03994989820534822
0	016380	KG스틸	13.09	40.44905008635579	0.21104094735528625
0	057050	현대홈쇼핑	9.91	35.306334371754936	0.09275346382230042
0	122870	와이지엔터테인먼트	2.27	1.8474025974025972	-0.007729500100905111
0	071320	지역난방공사	7.84	28.414904330312186	0.042497504014602505
0	005880	대한해운	14.53	44.71046770601336	0.11654672183486087
0	003380	하림지주	1.34	6.5029469548133605	0.06525605843743391
0	036540	SFA반도체	3.16	2.5544267053701013	0.0006616330725230898
0	358570	지아이이노베이션	-66.32	-9.9921875	-0.09457625578813783
0	222800	심텍	1.56	1.3083048919226392	0.02077014393822784
0	017960	한국카본	7.05	5.923507462686567	0.06033822734846343
0	025900	동화기업	2.3	3.75	0.015377147721890725
0	278280	천보	-19.8	-9.638336347197107	-0.020565749235474006
0	293940	신한알파리츠	1.48	1.389776357827476	0.01723301932131874
0	071970	HD현대마린엔진	11.12	5.448954489544895	0.06438819062856528
0	215200	메가스터디교육	17.0	15.65553235908142	0.11165010637583755
0	192650	드림텍	12.06	9.296482412060302	0.07861342855202393
0	000670	영풍	-1.58	-11.181387478849409	-0.09327563940231079
0	041190	우리기술투자	26.51	22.407407407407405	0.25121608827658254
0	237880	클리오	17.49	7.380000000000001	0.07235866949301117
0	002030	아세아	9.06	17.0465483234714	0.13190845860247266
0	046890	서울반도체	-0.21	-0.27233115468409586	0.011190390725404165
0	272450	진에어	112.52	25.063538611925708	0.1411193194052231
0	101360	에코앤드림	-11.35	-2.3533333333333335	0.008307372793354102
0	008730	율촌화학	-5.96	-3.615023474178404	-0.018281535648994516
0	272290	이녹스첨단소재	15.5	12.839080459770113	0.1086508521368837
0	383800	LX홀딩스	9.32	30.115606936416185	0.32613157913785606
0	053800	안랩	13.34	6.815238095238095	0.04319124395690691
0	340570	티앤엘	31.1	8.96417445482866	0.09880806273791941
0	189300	인텔리안테크	3.43	1.8309278350515465	0.009012174179980159
0	058610	에스피지	7.17	3.03862660944206	0.02863293685842859
0	007700	F&F홀딩스	5.84	23.68939393939394	0.45035706381202395
0	161000	애경케미칼	4.52	6.433301797540208	0.04247024537904661
0	058970	엠로	19.36	1.1962833914053426	0.01275235336364574
0	418550	제이오	18.0	3.5360501567398117	0.02134556386708331
0	014830	유니드	9.59	17.932975871313673	0.14142488284636584
0	015750	성우하이텍	13.63	33.6608557844691	0.089893542512957
0	017940	E1	10.35	35.03693570451436	0.030106643411462155
0	036810	에프에스티	-5.61	-2.708695652173913	-0.01639814700938794
0	101490	에스앤에스텍	13.4	6.326881720430108	0.05969200224493834
0	145990	삼양사	7.58	20.928870292887026	0.058578142880370075
0	016800	퍼시스	13.33	13.607017543859648	0.0646672484269508
0	003960	사조대림	17.72	23.243445692883896	0.13952462682416727
0	131970	두산테스나	13.34	10.428822495606326	0.08003640577958213
0	144510	지씨셀	-0.03	-0.03594771241830065	0.00684154318515552
0	284740	쿠쿠홈시스	14.85	23.372365339578455	0.20247894879190007
0	060370	LS마린솔루션	9.89	2.6923076923076925	0.030478702692400186
0	220100	퓨쳐켐	-10.02	-1.4074074074074074	-0.017676648642096685
0	335890	비올	44.89	4.545454545454546	0.046865416101216854
0	002240	고려제강	4.36	15.089757127771911	0.050968676443961615
0	003280	흥아해운	23.02	7.244897959183673	0.04862303901900054
0	095660	네오위즈	7.87	8.511737089201878	0.060028060574756806
0	130660	한전산업	15.53	3.3170731707317076	0.04712620760906998
0	078340	컴투스	2.12	5.0272479564032695	0.006606395033013861
0	377740	바이오노트	-1.3	-4.432194046306505	-0.10488169389559086
0	031430	신세계인터내셔날	6.16	11.565891472868216	0.06108825496129566
0	131290	티에스이	8.98	6.033734939759036	0.05473302987303892
0	171090	선익시스템	-2.06	-0.31742738589211617	0.025439545498455236
0	399720	가온칩스	15.54	2.2950819672131146	0.01373739593922576
0	025980	아난티	17.47	21.473477406679763	0.20646432693507086
0	323280	태성	-4.48	-0.3209169054441261	-0.0015086673477940535
